tarih;duygu;veri;;;
4.04.2020;;"CORONA V??? T? DETAYLAR! GER?KLER VE YALANLAR! https://t.co/oKNsB9nZxM @YouTube aracyly??a""";;;
4.04.2020;;"Sa??, mutluluk ve huzur dolu günler diliyorum. @ziyaselcuk @safran1958 @tcmeb #oyun #game #corona #coronavirusturkey #COVID19Pandemic #Covid19Out #CoronavirusPandemic #education #e??m #drama #OyunTemelliE??m #?uklar #20yassokagacikmayasagi #oegrencilerimizevlerinde""";;;
4.04.2020;;"Corona virüsünden daha tehlikeli bir ?ey   varsa oda Gündo??sokaklarydyr.""";;;
4.04.2020;;"Corona virüsün Avrupa?daki merkez üssü olan ?alya?nyn virüsle mücadelesine destek vermek i? bir grup doktor gönderen Rusya?nyn, bu doktorlaryn arasyna birka?skeri casus gizledi??ne sürüldü.   ????""";;;
4.04.2020;;"?sanlar evde kaldyklary i? dünya iki ü?y temiz kalacak..  ?tiklal Caddesi de bir ka?yly?? temiz kalabilecek.. ???? #Corona #Covid_19 https://t.co/ECSEvtUU5j""";;;
4.04.2020;;"Bütün bu infaz indirimi neden hükümlüler i? tutuklular insan de??mi onlara da corona virüsü bula?abilir onlar i?de ge?li olmaly infaz yasasy @avcahitozkan @avantmen33 @gulaysamanci42 @ZeynelEmre_ @gergerliogluof @abdulhamitgul @RTErdogan""";;;
4.04.2020;;"Corona ile sava?===»»»biyolog #biyologsuzolmaz""";;;
4.04.2020;;"Corona söz yazarlaryna yarady  Te?ekkürler""";;;
4.04.2020;;"Corona vürüsten hasta olan bir ki?i hastaly??endikten sonra tekrar bu virüsü kapyp hasta olabilir mi? Bu hi?onu?ulmady ve cevaplanmady. Lütfen bilgi rica ediyorum. #cnnTürkmasasy""";;;
4.04.2020;;"Corona olsamda ke?ke yanyna gelip bula?tyrsam..""";;;
4.04.2020;;"Payla?mayy beceremeyip insanlaryn ?yr ?yr ölüme terkedildi??ünyamyzda e??insano??ya?adyklaryndan ders ?armaz ise bugün CORONA gelir o gider yaryn MORONA gelir!Taki insano??GER?K ?SAN OLANA KADAR. https://t.co/no4YzzHPwu""";;;
4.04.2020;;"?mdi bu Corona Virüs tüm dünyaya Wuhan?dan yayyldy öyle mi?  kn?in di??bölgelerine sy?mayan (sy?sa da ? az) virüs, bir anda tüm dünyaya yayyldy!  Coronaly Wuhan izole edildi?? göre di??ülkelere virüsü kim ta?ydy?  Lütfen Kimse insanlary aptal yerine koymasyn...""";;;
4.04.2020;;"Arkada? dü?man bir tarafta de??i?Bunun gibi yav?aklar ve i?deki muhalefet yav?aklary ülkenin üzerinde kene gibi.corona neki... https://t.co/vUAf0rezc8""";;;
4.04.2020;;"Kolestorolum yüksek trigiriserit nyormal corona i? risk mi #CnnTürkMasasy""";;;
4.04.2020;;"Ah be sevdice?? zaten bayadyr göremiyordum ?imdi de göremiyorum görü?meyi ? gördün be corona""";;;
4.04.2020;;"Corona bizi mahvettin be ?????? https://t.co/Id6puxTpRd""";;;
4.04.2020;;"Corona'dan de??fesatlyktan öleceksiniz.""";;;
4.04.2020;;"Corona virüsü psikolojiimi o kadar bozdu ki bugün sokakta ?hin K yy gördüm""";;;
4.04.2020;;"CS:GO ?da Corona Virüsü Dönemi Nasyl Ge?or? | Gamerozzi https://t.co/ev8tgmLACV #EvdeKalGenclik https://t.co/1Q0VZcrsL4""";;;
4.04.2020;;"Bana instagram'dan Gülsin Onay'yn ardyndan Yalyn'yn canly konserini dinleten corona size neler yapmaz dü?ünün bir.""";;;
4.04.2020;;"?kür bugün de corona olmadyk..""";;;
4.04.2020;;"Katar ve ?dün?de corona virüs kaynakly vaka sayysy artty https://t.co/wU8gF70SU4 https://t.co/pcFgBRSSy2""";;;
4.04.2020;;"YouTube'da \""Corona Virüsünün Arkasynda Ne Var\"" videosunu izleyin https://t.co/lnYBBPgSt1""";;;
4.04.2020;;"Müslüm Gürsesi corona virüsüne dinlettim ?uan dertli dertli ?kolonya? zykkymlanyyor""";;;
4.04.2020;;"Corona diye bir derdimiz olmasaydy ?imdi Samsun'da kankalarymla bilimsel kongrelere akacaktym kongre sonrasy after party yapacaktyk offf coronna offff""";;;
4.04.2020;;"1,34 1600 derece ikiliye girmiyorsun gulfstream park bu aksam corona ya yakalanmis sanirim pes artik ghostly bu gurubu gecemiyorsa""";;;
4.04.2020;;"Sa???arymyz i? evde kal.  #evdekal #coronaturkiye #sa??calysanlary #corona #EvdeKal #vaka23934 https://t.co/4ddE922Kaf""";;;
4.04.2020;;"Corona olduklarynda ?üphelenen bir aile memleketlerine gitmek i? hazyrlyk yapyyorlar ve bir akrabalary tarafyndan polise ihbar ediliyorlar. Polis tüm aileyi yakalayyp hastaneye götürüyor. Bir insan neden bunu kendine sevdiklerine yapmaya göze alyr? APTAL M????""";;;
4.04.2020;;"Bakalym ilk tayynyn ismini kim corona koyacak ?? #yaryslarbaslasyn""";;;
4.04.2020;;"Corona gel bana bula? ben ? yoruldum""";;;
4.04.2020;;"Bir? ki?inin aklyndaki soru ?Corona virüsü ayakkaby ile bula?yr my ??. Bizde evlere ve mabetlere zaten ayakkaby ile girilmez. Eve geldi??z zaman ayakkabynyzy dy?aryda ?armanyz halinde ayakkabynyza virüs bula?my? bile olsa o virüs evin dy?ynda kalacaktyr.""";;;
4.04.2020;;"?mdi Corona virüs dü?ünsün, (?ekilde gördü??z corona virüse ait bir protein dizisini etkilenebilecek bölgeleri) https://t.co/XkqfYBMhaG""";;;
4.04.2020;;"?el hastaneler salgyn tedavisi i? bakanlyktan katky payy almasyna ra?? corona tedavisi uygulady??alktan ayryca ücret alyyor.  Bu süre? tüm sa?? kurumlary kamula?tyrylmaly halka ücretsiz sa?? hizmeti sunulmalydyr.  Buraya aktarylan katky payy halk i? harcanmalydyr.""";;;
4.04.2020;;"CORONA VE COV? KARDE?ER https://t.co/LS1RkIfiWj""";;;
4.04.2020;;"#Corona #Covid_19 #ABD,Berlin'de 200.000 maskeyi kapty my?  'Bunun modern bir korsanlyk eylemi oldu?? dü?ünüyoruz' Geisel/Berlin Senatörü.  'IT, ES,FR (daha sorunlu) sipari? etseydi,teslimaty engellemezdim' D.Trump. #Maske üreticisi ABD ?irketi 3M Washington'un baskysy altynda. https://t.co/ii5VTgAoPW""";;;
4.04.2020;;"Günlük reaksiyonlarymyzda teker teker corona semptomlaryna ekleniyo ma?allah tam olarak delirtene kadar ?alayacak sanyrym.""";;;
4.04.2020;;"Corona  salgyny bahane edilerek ?artylan af yasasyndan kimler yararlanacak görece??ancak iki toplumsal su?lan taciz,tecavüz, istismar su?ile hyrsyzlara dolandyrycylary Türk milletinin ba?yna bela olanlary byrakyrsanyz vebalden kurtulamazsynyz #?ddeteBula?mayanlaraTahliye""";;;
4.04.2020;;"?sanlary evlere sokaca??za bu coronanyn arkasynda hangi eller var ve emelleri nedir ona yo??a?yn. Bu corona normal bir hastaly??enzemiyor.""";;;
4.04.2020;;"Bit artyk corona bit yaa biiiiit https://t.co/PqJKWEJ4pf""";;;
5.04.2020;;"Zeytinburnu Te?kilatymyzyn Yönetim Kurulu ?esi ?fan Karagöz'ün Ye?? 22 Ya?yndaki Karde?imiz Seyfullah Yylmaz Maalesef Corona Virüsüne Yenik Dü?tü. Karde?imize Allah'tan Rahmet Yakynlaryna ve Tüm Sevenlerine Ba?sa??y Dileriz.  Tüm Te?kilatymyzyn Ba?y sa??un. #EvdeKal""";;;
5.04.2020;;"Sürekli bayylan Nihal gibi bir memleket!!! ?????>? #corona #EvdeKal""";;;
5.04.2020;;"Sevgilinizle, karynyzla kocanyzla ayny arabada Yanyana oturmak yasak para cezasy var ama ayny evde ya?ayyp ayny yatakta yatmanyzda sorun yok?? corona ile mücadelemiz takdire ?ayan...""";;;
5.04.2020;;"Corona MahkumAyyrmyyor ???????? https://t.co/rj8nxoh0T5""";;;
5.04.2020;;"Cezaevindeki birisi farz-y muhal adalet tam ger?le?mi? ve 5 seneye mahkum edilmi? olsun. E??corona cezaevine yayylyr ve o ki?i hayatyny kaybederse aslynda ona idam cezasy vermi? oluyorsunuz ve adalet telafisiz bozulmu? oluyor. Korona MahkumAyyrmyyor""";;;
5.04.2020;;"Gülüyorsun Mutlu Sanyyorlar, Hap?yryyorsun Corona. ??""";;;
5.04.2020;;"Sosyal yardymla?ma  Var Deniliyor  EYT'nin faturalary kirasy  Okuyan ?u??ar  Corona yüzünden i?siz  Kalan onca EYT var  EYTliye hi?ir?ey yok.   #herkesevareytyeyok @Akparti  @MHP_Bilgi  @herkesicinCHP  @iyiparti  @TBMMresmi""";;;
5.04.2020;;"Koronavirüs Türkiye?de 73 can daha aldy #coronavirus #COVID19 #COVID2019 #COVID-19 #Corona #Corona #coronavirus #virüstürkiyede #koronavirus #coronaturkiye #koronavirüs #Wuhan #coronovirus #Coronavirius #coronavirusturkey #koronavirusu #corona https://t.co/eTYP7nIJKe""";;;
5.04.2020;;"Kendisinde ve gvresinde sa?? sorunu ya?ayan, Corona virüsünden korunmanyn en etkili yolu Vücuttaki BA??KLIK Sisteminin gü?nmesine yardymcy olan, Sa??ta son teknoloji Medikal Sa?? Bandy ile ilgili merak ettikleriniz özel haberimde.. https://t.co/afynAcXHex""";;;
5.04.2020;;"?ümlü dünya ,corona var corona o yuzden beni ?urda  bir gezdirin zalymlar.""";;;
5.04.2020;;"Corona virüsü devletler arasy korsanly??rttyrdy https://t.co/nrvDwyUGO8 #gazetesozcu @gazetesozcu aracyly??a""";;;
5.04.2020;;"Sa?? bakanly??ahretin kocanyn verdi??ilgilere göre turkiyede corona virüsü vakasy 27 bin 69 oldu ve can kayby ise 574'e yükseldi . #vaka27069  #coronatuerkiye  #CoronavirusPandemic""";;;
5.04.2020;;"Corona virüsü, kn'deki Wuhan ?ehrinden kaynaklandy ve ?imdi dünyanyn her kö?esine ula?ty, ancak bu virüs kn'in ba?kentine ula?mady: Pekin ve ekonomik sermaye: Wuhan yakynlaryndaki ?ngay, neden ...?""";;;
5.04.2020;;"Ankara ?iversitesi!  Corona virüsü i? A?y ve ila?elisiminde,  virüsü izole etmeyi ba?ardy... Kaldy a?yyy bulmaya ...  Allahiniza kurban sizin.""";;;
5.04.2020;;"??i günü ayny olan adamyn bir günü kayyp demektir? sözünü ilk kez duydum. yine ?@alipoyrazoglu? dan?? Güzel insan ?? Yine kitap okudum #karantina da ayny sayylmaz günüm. #corona kendimle  kayna?tyrdy beni?? https://t.co/qJjwRVHPtA""";;;
5.04.2020;;"Sanyrym corona depresyonuna girdim hayyrly u??u olsun . Seha Oku? - Seher Vakti Bülbül A?? https://t.co/g8guD8XF4o @YouTube""";;;
5.04.2020;;"Bu Corona virüsünden korunmak adyna 200 tane maske sipari? ettim.  Wuhan diye bir yerde kü? bir imalat?yapyyor valla ? uyguna aldym tavsiye ederim""";;;
5.04.2020;;"Kadynlara kar?y i?lenmi? su?ry me?rula?tyran #?fazTasarysynyGerigkin #Corona  #Covid_19 https://t.co/V3QjbzZcTu""";;;
5.04.2020;;"Corona ile ilgili ger?ler  https://t.co/yxX6QF2ogl""";;;
5.04.2020;;"Korona MahkumAyyrmyyor ?????????????????????? Das corona-virus bedroht jeden, ohne die Gefangenen zu trennen!!!!""";;;
5.04.2020;;"Tedbiri elden byrakmayalym namert al? ahlak yoksunu ?erefsizlere inat Devletimiz Varolsun ???? #maske #Covid_19 #Corona #EveeKalBilecik #EvdeKalTürkiye #HayatEveSy??#Bilecik #Türkiye https://t.co/eJbt2gpjKJ""";;;
5.04.2020;;"Kesinlikle bu olurdu corona... Elini yykardyn gene gelirdi, önce negative olur sonrasyndan da positive ?ardy. Pi?rturito https://t.co/ZXH36G5Xen""";;;
5.04.2020;;"?k do??amk xkwkwoslsolwod?s Corona yaramady, diyorum ben... https://t.co/Xu8TiiWKmB""";;;
5.04.2020;;"Gülüyorsun mutlu sanyyorlar hap?yryyorsun corona.""";;;
5.04.2020;;"Türkiye, corona virüs testlerini ücretsiz yapmasynyn yanynda, Vatanda?laryna ücretsiz maske da??myna ba?lady...  Allah bu devlete zeval vermesin!  T.C. Sa?? Bakanly??itesine online ba?vuru yaparak ücretsiz maske temini saylayabilirsiniz!...???? https://t.co/oLMI3JxigM https://t.co/hm4IipULbo""";;;
5.04.2020;;"erkan petekkaya corona sarkysy hala beynimde calyyo lanetlendim""";;;
5.04.2020;;"Ivermectin (?ermektin) ilacy nedir? Ivermectin corona virüsünde etkili mi? ? Sözcü Gazetesi https://t.co/3r6UGlexvW""";;;
5.04.2020;;"Bizim buradaki camide anti-corona ilahilerini okuyanyn Bülent Ersoy oldu?? yemin edebilirim.""";;;
5.04.2020;;"Syrt a??y ?ikayetiyle gitti, corona virüs tespit edildi! https://t.co/BbUWWJNyB1 https://t.co/kwI8EFZbkO""";;;
5.04.2020;;"berkan corona olmus olabilir mi sadece bir soru""";;;
5.04.2020;;"?ma?yr suyuyla aramda bir ba??rdi zaten ?imdi sevgili gibi olduk corona sa??unnn""";;;
5.04.2020;;"Tmm corona sen kazandyn hadi her?ey eski haline dönsün.""";;;
5.04.2020;;"Corona Günlerinde kft Problemleri ve Transferans https://t.co/gnmneBvRLm  ?TERNET RADYOMUZ 24 SAAT YAYINDADIR. https://t.co/ipxWBKWhPN""";;;
5.04.2020;;"Corona günlerinde bile bizleri yok sayiyordunuz #herkesevareytyeyok @Akparti  @MHP_Bilgi  @TBMMGenelKurulu  @saglikbakanligi  @ailevecalisma  @HMBakanligi""";;;
5.04.2020;;"Pekin, kn'in tüm liderlerinin ya?ady??askeri liderlerin burada ya?ady??kn'in gücünü yönetenlerin burada ya?ady??ehirdir, Pekin'de kilitlenme yoktur!  A?!  Corona'nyn burada bir etkisi yok, neden ...?""";;;
5.04.2020;;"Harika olmu?.  #Koronaya?re #pasif  #Corona #coronavirus #Covid_19 #koronaturkiye https://t.co/MRldbQZzyx""";;;
5.04.2020;;"Ulan corona niye benim ya?ady??zamana denk geldin mq virüsü dy?aryya ?amyyorum ?????? #5Nisan""";;;
5.04.2020;;"? tivitin alty Türkiye'nin sa?? sisteminde di??ülkelere göre ( Avrupa, ABD) daha sa??ly daha sistemli ve daha ba?aryly oldu?? kabul etmemek i? ?pynanlari görseniz, Bizim sadece Corona ile de??ki kimlerle mücadele etti??zi anlarsynyz. https://t.co/4QzHoJqAy3""";;;
5.04.2020;;"Evde kalalym. Az hasarla atlataca?? Haydi #Türkiyem #Corona #vaka27069 #Covid19Out https://t.co/Nb7uPKLiQS""";;;
5.04.2020;;"subatta bu corona konusunda bir doktorla cok kisa diyalogumuz olmustu twitterda, ?bisi olmaz git? demisti... geldim hindistanda mahsur kaldim 2 haftadir. hakkaten bi?si olmadi(!) kendisi de su an durumlarin endise verici oldugunu falan paylasiyor. cok ongoruluymus hakkateasdfghjk""";;;
5.04.2020;;"knden gelen o testlerde kesin Corona vardyr in?allah dezenfekte edip öyle kullanyrlar demi?tim . Testlerde corona virisü tespit edilmi? . ?m a??y artyk a?yaca??. https://t.co/Q0Cp6ipkRg""";;;
5.04.2020;;"Selam @FakirEvAletleri, \""tüm salgyn hastalyklar\"" derken corona da dahil mi? ?sanlaryn korkularyny kullanarak böyle bir reklam yapmaya utanmyyor musunuz? https://t.co/pjze8AYSLF""";;;
5.04.2020;;"Berkannn corona mi oldun askim bu halin neeee""";;;
5.04.2020;;"Türkiye corona virüsü vaka sayysy ? 5 Nisan 2020 https://t.co/cQrwcsIRDF via @donanimgunlugu""";;;
5.04.2020;;"KORONAYAK MISINIZ? | CORONA - T?K?E https://t.co/L05gOyunTr @YouTube aracyly??a""";;;
5.04.2020;;"Hadi iyi ak?amlar, ne kadar iyi olacaksa ?? #Corona #okumakgüzeldir #sessizoluntürkiyeuyuyor #pazar #dinleuyu?turulmu?beyinler #günaymyyor #StayHome  #EvdeKalTuerkiyem https://t.co/YuTxOJmpXd""";;;
5.04.2020;;"Dünya da Corona virüsü sayysy 1 milyon 200 bin oldu ölümler 60  bin ge? daha ne kadar olmasyny bekliyorsunuz cezaevinde ki lere  tahliye  Korona MahkumAyyrmyyor""";;;
5.04.2020;;"Whatsappta dola?an bir yazy var belki sizede gelmi?tir. nisan 2019 da yayynlanan olasy bir virüse ?Ulusal Pandemi plany? var denilmi?. Ger?ten 13 nisan 2019 da resmi gazetede yayynlanmy?, devletimiz bugünü ? önceden görmü?,devletimizi tebrik etmek gerek.#Corona #Covid19turkey https://t.co/cnVf58ViM4""";;;
5.04.2020;;"Korona MahkumAyyrmyyor  ?üm insan Ayyrmady??ibi corona da ayirmiyor   Siz de ayyrmasaniz""";;;
5.04.2020;;"CORONA V?US / 5G BA?ANTISI / G?LENEN GER?KLER (S??MEDEN ?LE) https://t.co/cmGhvGl3bH @YouTube aracyly??a.                             Videoyu izlemenizi tavsiye ederim""";;;
5.04.2020;;"KALDIRILMADAN ?LE PAYLA?/ CORONA V?US / 5G BA?ANTISI / G?LENENLER G... https://t.co/zXnTBFfjJp @YouTube aracyly??a""";;;
5.04.2020;;"Corona her ?eyi e?itledi!... Yoksa sosyalist/komünist mi lan bu?...""";;;
5.04.2020;;"#Türkiye, corona virüs #cobid19 testlerini ücretsiz yapyyor. Vatanda?laryna maske da??my yapyyor. Ya?lylaryn ihtiya?ryny gideriyor.  Devletimiz var olsun @RTErdogan @AFADBaskanlik @kocafahrettin0 https://t.co/dbMAEJJZPT https://t.co/ARx2bUPagP""";;;
5.04.2020;;"Tedbirli olaca??ve bugünleri de atlataca?? ??  Koronaya Kar?y Türk Mar?y?? . . #corona #korona #koronayakar?ytürkmar?y #koronavirüsü #koronatürkiye #koronavirüs #türkmar?y #mozart #turkishmarch #coronasong? https://t.co/64UzShfKuY""";;;
5.04.2020;;"Corona a?ysy bulunmu? herkes sokakta Corona ile ilgili filmler belgeseller ?iliyor ?ilmi? acilen bu levele ge?k istiyorum ??""";;;
5.04.2020;;"Yalnyz diet supplementleri efsane yükseli?e ge? bu corona i?i bitince ?i?meyi engellemek imkansyz""";;;
5.04.2020;;"Bu Corona yüzünden herkes Obez olucak erkekler bile mutfakta ???????????+?""";;;
5.04.2020;;"https://t.co/lDmBBwEbpQ ?5G ve Corona virüsü arasyndaki bazy komplo teorileri almy? ba?yny giderken ?giltere mobil telefon anten direklerindeki yangynlarla gündemde!""";;;
5.04.2020;;"En hyzly büyüyen ve kü?en kategoriler özelinde Corona etkisini gösteren harika bir ara?tyrmayla kar?yla?tym. Bu süre? i?iniz i? yeni kararlar alyrken mutlaka bakyn diyece??bir rapor.   Very good report ?? Thank you Stackline Jenni Styrk https://t.co/W0BwcKHmyI""";;;
5.04.2020;;"Bugün a?lanan Corona virüsü rakamlaryna bakyldy??a umut veren trend devam ediyor..  Artan vaka sayylary ve Entübe hasta sayysyyla kyyaslayynca vefat sayylary orantysal dü?meye ba?lady. Dünden bugüne Entübe sayysy sadece 26 artty. Tedavi ba?arysy artyyor olmaly.. #vaka27069 https://t.co/hSgPGaJwHx""";;;
5.04.2020;;"https://t.co/LbbseHvtxk    ?5G ve Corona virüsü arasyndaki bazy komplo teorileri almy? ba?yny giderken ?giltere mobil telefon anten direklerindeki yangynlarla gündemde!""";;;
5.04.2020;;"Corona bitene kadar bi 100 kilo olucaz galiba ?? https://t.co/YOH5wmHuva""";;;
5.04.2020;;"+Corona vürüs bütün dünyayy sardy, evlerinizden ?mayyn. jimin:Ami syky giyinin""";;;
5.04.2020;;"Türkiye, corona virüs testlerini ücretsiz yapyyor. Vatanda?laryna maske da??my yapyyor. Ya?lylaryn ihtiya?ryny gideriyor.  https://t.co/5qOcBZgCUt  Devletimiz var olsun... #vaka27069 https://t.co/wRreUQx0mD""";;;
5.04.2020;;"Tani kitlerini corona testine mi sokmuslar https://t.co/GQSWgseF27""";;;
5.04.2020;;"Ulan corona bitirdin bizi bee https://t.co/CMm4dWYIB4""";;;
5.04.2020;;"Sizler masum ,kadin, cocuk,ya?ly ayrymy yapmadan zulmettiniz.  sizlerdede Corona ayyrt etmesin   Korona MahkumAyyrmyyor""";;;
5.04.2020;;"Adana ne sessizsin. Senin en güzel anlarindi Corona seni de yedi :) https://t.co/oxLYU8YzVS""";;;
5.04.2020;;"Maske sipari?ini ver tu?u ?y?myyor  Epttavm @saglikbakanligi #Corona""";;;
5.04.2020;;"Korona MahkumAyyrmyyor Hey Corona ben burdayym. ne olur hapishanedekilere bula?ma.""";;;
5.04.2020;;"Hala inanamyyorum 17yyldyr neler neler ya?amy? ardyndan orduya kumpaslar korkmayyn corona bunlaryn yanynda masum kalyr Türk milleti neler ya?amy? hemde hi?aketmedi??azyk oldu vocuklatyn gelece??ok oldu,gen?rimizin gelece??hayaty ve umudu gitti yazyk https://t.co/Z6LlbLgP2L""";;;
5.04.2020;;"Mete ve Kerem?den mesaj?????? #hayatevesy?? .. .. #love #stayhome #evdekal #coronaturkiye #corona #keremuzeken #meteakan @ Istanbul, Turkey https://t.co/Xw1mpE065T""";;;
5.04.2020;;"CORONA G?LER?DE  ??AT ?LER?? Av. Nurten ??? Yaky? https://t.co/UYzh9GiLBr @savunmahareketi aracyly??a""";;;
5.04.2020;;"Dünya kimseyi kalmadi sisede kalmayacak ....... Corona Mahkum  Ayirmiyor""";;;
5.04.2020;;"corona virüs vaka sayysy 27.069 oldu.  Bugün 73, toplamda 574 vatanda?ymyz hayatyny kaybetti.   #vaka27069 https://t.co/l2DXM3s4aH""";;;
5.04.2020;;"Corona bitti??e hatyrlamayaca??1 gün olacak, ?imdiden mide koruyucusuna ba?lyyorum""";;;
5.04.2020;;"Eee nolacak corona bahanesiyle umduklary kaosu bulamadylar!Sarymsakly sos niyetine  varyasyonlar deniyolar... https://t.co/jAGWPY0NhL""";;;
5.04.2020;;"Corona sürecinde ne ö??din derseniz eve yatmadan yatmaya geliyordum artyk onada gelmeyece??""";;;
5.04.2020;;Korona MahkumAyyrmyyor Ford corona Opel corsa Chewrole captiva Toyota corolla Honda civic Hepsi c ile ba?lyyor Sonu? hepsi ara?;;;
5.04.2020;;"Bursa Adliyesi'nde Corona Karantinasy! #Bursa #BursaAdliyesi #Corona https://t.co/bkrRxgBkUh""";;;
5.04.2020;;"Eni?tenize corona günlerinde eldeki malzemeyle yapty??atipik do??günü pastasy. 1 mum 16 yyly temsil ediyor. https://t.co/qZVGrZSn6J""";;;
5.04.2020;;"Korona MahkumAyyrmyyor @kilicdarogluk @meral_aksener @alibabacan @TBMMresmi @TBMMGenelKurulu @adalet_bakanlik @abdulhamitgul Her gen gün artan  sayy Corona sözmü verdi cezaevlerine dokunmam diye""";;;
5.04.2020;;"#PTTciddiönlemal Corona virüs tedbirleri yetersiz. https://t.co/1xYGPqvR9g""";;;
5.04.2020;;"Sa?? Bakanly??ePttAVM ?erinden Haftalyk 5 ?retsiz Maske Da??aya Ba?lady (Hemen Ba?vuru Yap!) #corona #koronavirüs #maske #sa?? #sondakika #epttavm #ücretsizmaske #haber https://t.co/EDL6oFdjKi""";;;
5.04.2020;;"Her ?y ( Acy Keder Mutsuzluk Hayal Kyrykly??orona Belasy ) Yolunda Gidiyor""";;;
5.04.2020;;"Corona hayvanlara bula?myyor diyorlar hayvanlarda a?y deniyorlar ??""";;;
5.04.2020;;"?giltere'de 1 günde 621 ki?i corona virüs nedeniyle hayatyny kaybetti! ?ü sayysy 4 bin 932'ye ula?ty https://t.co/4hOgNbKQmt""";;;
5.04.2020;;"Maske sipari?i i?, formu doldurup Maske Sipari?ini Ver tu?una basyyorsunuz.  (Yo??uk oldu??? ilk basy?ynyzda ?y?mayabilir. ? anda 2. ekran belirene kadar (pop up a?yyor)görene kadar pe? pe?e basmak gerekiyor.)  https://t.co/2RfbDwM2Kh  #covid19 #corona #maske https://t.co/gMc1AgUBjn""";;;
5.04.2020;;"? süre? siyaset yapan siyasi oy pe?inde ko?an siyasi ?ar dü?ünen her kim varsa halkyn sa??yndan evvel ?unu unutmasyn virüs hangi partidensin demez adam gibi bir olup beraber olma zamany hele ?u satylyk gazeteci müsveddeleri ara verin sonra kuyruk sallayyn #Covid_19 #Corona""";;;
5.04.2020;;"Garibim polislerin i?i gücü yok ya?lylary ve ?uklary kovalyyor. Az önve mahallemizde bir polis aracy 20 ya?yndan kü? diye ?u??ovalyyor, gündüz babaannemi yolda yakalayyp eve gönderiyor ah corona bizi ne hale dü?ürdün:))  Kurban oldu??ülkemde kimsenin rahaty kalmady.""";;;
5.04.2020;;"#vaka27069 Nasyl bir illetle kar?y kar?yyayyz. O zaman ben 100 defa Corona oldum.?????>? https://t.co/RXNU9kKMaJ""";;;
5.04.2020;;"Pensilvanya?da toplam vaka sayysy 10.017 olmu?.  Hadi aslanym Corona bul ?u P*??""";;;
5.04.2020;;"Bir ? arkada?lyk corona virüsü nedeniyle bozuldu""";;;
